date,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,cloud_cover_percent,dew_point_c,visibility_km,rainfall_mm
2025-02-21,34.74,46.92,43.31,998.98,58.83,11.91,5.79,1.63
2025-02-22,12.19,36.9,44.52,1000.0,20.45,19.25,9.79,8.64
2025-02-23,39.38,45.05,13.5,982.04,50.37,22.88,3.97,2.92
2025-02-24,10.13,34.31,1.75,996.27,71.11,25.94,7.07,2.05
2025-02-25,18.64,92.15,13.05,1014.04,77.44,16.31,2.55,9.44
2025-02-26,35.93,51.77,13.94,996.6,0.05,23.7,2.1,0.39
2025-02-27,21.07,39.62,45.47,1012.18,50.5,12.54,8.05,2.56
2025-02-28,13.57,55.87,32.46,996.63,23.52,10.33,8.6,4.23
2025-03-01,22.61,45.64,4.09,999.05,87.49,9.68,7.01,3.75
2025-03-02,19.46,79.55,6.77,1005.38,15.29,13.97,2.42,1.23
2025-03-03,39.49,97.7,7.78,1022.78,66.65,5.9,3.17,3.31
2025-03-04,20.97,55.04,31.52,984.9,26.61,12.07,9.2,4.93
2025-03-05,37.61,88.88,36.77,981.48,35.65,21.31,3.6,3.52
2025-03-06,41.22,65.27,42.98,1007.36,94.06,21.2,8.37,4.61
2025-03-07,25.18,32.58,47.03,1022.71,24.04,6.84,3.57,1.18
2025-03-08,41.85,75.25,10.09,1024.54,9.5,12.19,9.46,7.16
2025-03-09,23.21,61.07,15.49,1001.79,6.93,19.24,9.23,2.39
2025-03-10,43.74,72.05,12.02,1001.06,50.46,12.96,1.39,17.44
2025-03-11,13.13,91.17,17.94,1009.02,64.17,15.45,7.93,0.09
2025-03-12,34.05,55.23,45.73,1005.0,32.73,22.82,2.53,1.91
2025-03-13,27.28,92.09,28.76,1008.53,69.03,5.23,2.94,0.8
2025-03-14,23.57,80.05,36.91,1019.33,6.1,11.91,5.14,3.24
2025-03-15,32.14,59.09,24.51,1013.58,85.73,8.56,6.19,1.11
2025-03-16,34.63,68.26,1.44,1002.36,81.66,8.19,3.93,5.35
2025-03-17,10.15,46.05,3.21,1000.78,98.55,28.98,6.18,8.54
2025-03-18,15.84,98.69,26.9,1008.78,93.65,14.41,2.54,0.95
2025-03-19,34.96,73.39,35.94,1000.51,35.62,18.18,1.2,0.7
2025-03-20,33.32,23.51,10.77,1000.6,39.93,23.35,6.14,8.33
2025-03-21,43.81,46.13,36.1,980.73,74.6,6.19,5.66,1.79
2025-03-22,36.64,69.87,40.53,987.83,13.41,11.03,7.21,2.28
2025-03-23,43.28,24.51,20.59,1001.98,31.4,25.8,6.85,1.0
2025-03-24,34.59,21.91,37.32,1017.02,11.85,26.55,9.08,2.22
2025-03-25,20.43,56.0,20.2,992.54,45.49,14.32,5.14,1.05
2025-03-26,13.69,46.62,33.92,1003.52,55.2,14.37,1.08,4.39
2025-03-27,37.36,55.06,38.2,995.52,21.12,23.92,6.68,2.76
2025-03-28,32.55,41.02,49.6,984.72,2.66,12.38,7.08,6.21
2025-03-29,11.69,33.18,17.27,1023.12,71.94,7.93,5.69,1.5
2025-03-30,22.6,75.13,20.55,1018.46,2.0,11.44,7.2,2.82
2025-03-31,43.49,61.17,8.28,983.53,97.34,14.68,3.91,1.2
2025-04-01,27.51,36.01,10.2,1012.39,22.16,6.31,2.34,10.9
2025-04-02,25.15,45.57,34.67,995.64,66.39,16.97,6.98,2.95
2025-04-03,26.02,67.34,45.85,1024.77,43.48,23.5,3.21,0.76
2025-04-04,17.31,25.78,19.73,993.61,5.97,17.84,5.11,1.27
2025-04-05,22.9,31.8,8.99,990.74,47.22,6.8,5.42,0.35
2025-04-06,22.94,25.86,14.25,1005.56,51.68,16.0,5.29,0.11
2025-04-07,11.83,84.99,22.75,1017.58,85.47,22.72,6.39,2.99
2025-04-08,36.86,80.19,14.53,988.66,73.23,6.45,1.27,1.64
2025-04-09,24.58,80.27,11.68,1011.92,7.93,6.5,9.91,13.27
2025-04-10,38.78,77.31,36.8,982.76,20.92,14.27,7.45,0.75
2025-04-11,39.76,73.55,0.39,1021.35,31.19,9.87,4.83,6.32
2025-04-12,17.42,58.16,26.96,983.65,11.64,28.37,2.72,1.52
2025-04-13,33.01,71.38,39.69,1021.14,45.69,19.53,1.72,1.01
2025-04-14,26.53,23.07,13.31,1002.09,98.43,12.18,7.05,13.98
2025-04-15,40.81,69.72,30.16,1000.16,51.46,22.62,3.85,6.49
2025-04-16,17.55,82.23,33.45,1023.8,74.19,14.37,3.07,3.98
2025-04-17,33.72,60.03,32.75,1024.57,68.29,8.3,4.42,4.78
2025-04-18,31.27,48.6,22.29,1009.26,84.99,10.93,6.34,19.02
2025-04-19,20.34,42.19,17.33,985.72,21.57,21.07,7.05,3.6
2025-04-20,14.78,71.42,41.8,1002.78,75.38,6.3,6.81,0.43
2025-04-21,32.81,75.42,37.92,1003.81,88.14,11.82,8.77,0.27
2025-04-22,35.85,89.68,16.06,1003.15,17.15,10.21,2.97,4.39
2025-04-23,21.05,47.39,5.15,1005.63,34.68,10.03,6.73,4.29
2025-04-24,32.57,81.58,3.59,980.84,97.01,22.07,1.91,5.52
2025-04-25,23.83,64.91,4.71,1012.01,78.08,25.65,5.93,0.46
2025-04-26,34.96,90.63,29.14,1012.06,28.26,22.9,6.26,11.59
2025-04-27,16.97,62.22,2.58,985.2,56.39,21.14,2.95,3.2
2025-04-28,41.16,61.41,16.85,1005.66,40.43,27.91,4.53,4.19
2025-04-29,20.06,66.23,37.66,1005.58,49.0,6.46,8.44,0.14
2025-04-30,22.87,79.95,14.72,1010.71,35.52,9.19,2.34,12.97
2025-05-01,12.03,97.18,38.17,983.84,27.93,15.36,4.91,3.31
2025-05-02,13.9,25.89,37.27,1008.19,67.48,14.31,9.39,3.31
2025-05-03,28.06,24.27,12.29,992.63,77.85,15.45,5.54,11.5
2025-05-04,19.37,95.0,36.44,1002.82,87.4,10.16,7.53,10.6
2025-05-05,39.24,62.39,37.39,1014.8,15.53,8.74,8.44,1.0
2025-05-06,10.51,69.19,19.87,1011.75,82.29,17.73,2.83,10.7
2025-05-07,23.27,58.59,10.52,985.35,25.48,28.2,2.96,5.34
2025-05-08,21.81,27.49,26.06,1006.6,42.73,14.8,7.83,0.08
2025-05-09,10.68,81.45,46.07,1023.61,90.14,6.08,7.78,1.1
2025-05-10,14.35,79.78,31.98,987.05,45.45,22.65,1.54,2.13
2025-05-11,24.48,44.94,8.65,1018.38,19.71,12.28,3.9,3.5
2025-05-12,27.25,44.5,34.14,1011.61,15.99,11.13,4.59,4.83
2025-05-13,24.15,87.03,21.36,1014.83,47.3,13.11,8.46,0.94
2025-05-14,28.58,25.79,29.58,992.69,76.27,23.1,4.8,7.25
2025-05-15,30.83,90.49,36.7,992.96,99.72,25.47,9.33,7.48
2025-05-16,10.35,40.53,25.75,1020.77,78.74,19.7,9.97,4.03
2025-05-17,26.24,67.44,40.7,996.19,87.7,13.06,8.03,10.16
2025-05-18,43.72,94.88,36.11,982.84,74.78,12.76,7.0,6.71
2025-05-19,28.17,74.25,30.75,1007.03,89.54,8.11,4.53,1.0
2025-05-20,33.71,53.15,7.54,985.62,7.63,28.33,1.6,6.41
2025-05-21,20.92,75.16,41.8,1015.85,92.99,20.95,6.16,12.25
2025-05-22,37.09,47.52,46.8,1008.88,39.64,5.67,4.26,0.59
2025-05-23,37.05,42.18,6.85,1019.36,92.16,21.56,4.16,15.4
2025-05-24,28.25,99.73,24.41,1015.32,7.57,16.18,7.19,0.1
2025-05-25,44.16,80.06,12.94,985.05,71.52,29.31,5.17,2.95
2025-05-26,14.39,71.58,37.73,997.15,73.57,25.48,7.77,5.95
2025-05-27,10.59,48.42,36.08,1014.86,99.69,9.28,4.58,6.25
2025-05-28,36.96,23.93,7.04,998.78,76.89,23.0,2.36,5.31
2025-05-29,38.25,22.48,43.85,1023.76,38.26,17.14,5.15,3.01
2025-05-30,14.21,64.33,9.05,1013.11,55.72,9.68,9.56,4.21
2025-05-31,19.3,80.96,39.86,980.7,36.66,22.47,8.21,4.81
2025-06-01,10.61,62.99,22.85,1019.6,19.6,18.68,2.85,2.73
2025-06-02,20.27,87.26,16.41,984.54,24.85,5.76,4.52,3.62
2025-06-03,37.06,22.67,7.91,986.32,22.2,21.16,9.35,7.49
2025-06-04,28.13,49.34,8.38,1013.05,54.88,20.87,2.11,1.5
2025-06-05,22.18,38.97,33.09,1018.92,90.62,8.6,3.29,2.96
2025-06-06,23.01,55.78,27.52,1004.14,91.27,13.72,3.36,0.03
2025-06-07,10.05,25.79,6.1,993.01,5.48,19.65,6.14,4.65
2025-06-08,20.49,96.33,5.63,995.81,7.99,8.47,4.7,0.87
2025-06-09,32.63,37.86,3.62,995.43,24.51,26.32,1.72,2.62
2025-06-10,44.1,93.78,37.19,994.7,25.51,5.69,6.66,0.94
2025-06-11,39.65,54.07,35.59,990.93,9.49,7.57,1.89,0.1
2025-06-12,10.83,98.84,2.92,1007.4,38.85,7.9,6.46,2.64
2025-06-13,41.45,64.32,28.01,1020.52,58.77,18.2,5.56,2.21
2025-06-14,37.41,94.47,4.23,993.82,57.82,20.5,5.44,2.21
2025-06-15,37.31,20.43,45.19,988.4,54.34,15.09,1.61,0.94
2025-06-16,26.03,79.86,45.36,1017.74,33.87,12.22,6.75,11.77
2025-06-17,23.93,92.24,34.91,1013.38,70.65,25.23,4.88,0.01
2025-06-18,20.6,31.18,46.31,1021.89,82.65,6.71,4.7,8.89
2025-06-19,12.3,27.69,40.57,987.45,34.63,12.01,6.37,5.34
2025-06-20,17.99,53.97,41.43,986.49,8.55,5.98,6.46,0.76
2025-06-21,18.63,94.69,28.49,1004.36,29.63,5.35,1.14,2.56
2025-06-22,26.94,63.39,15.3,1007.65,13.74,13.83,2.13,17.99
2025-06-23,36.16,62.2,10.89,1001.61,46.74,9.87,3.13,4.13
2025-06-24,26.58,31.29,16.36,1006.95,15.59,11.71,7.1,0.55
2025-06-25,12.02,20.06,31.42,988.12,46.28,25.52,6.19,2.45
2025-06-26,43.52,84.81,8.63,1001.58,22.1,9.07,7.82,2.53
2025-06-27,43.0,27.01,12.93,1009.61,73.87,24.51,7.67,6.48
2025-06-28,37.48,70.71,23.4,999.47,2.76,21.88,8.68,9.92
2025-06-29,44.7,93.17,11.65,1010.58,55.47,13.16,4.39,0.34
2025-06-30,29.06,36.69,29.43,1000.3,16.95,18.66,4.11,1.51
2025-07-01,43.7,73.22,46.16,995.01,0.1,16.11,8.48,1.42
2025-07-02,12.65,26.3,37.4,993.66,86.92,8.21,3.14,22.13
2025-07-03,22.8,68.3,33.32,998.49,67.15,27.68,5.15,3.28
2025-07-04,17.89,33.11,29.14,981.04,9.89,19.24,2.75,8.48
2025-07-05,16.85,78.88,24.4,1010.08,66.41,27.01,9.22,2.22
2025-07-06,14.93,44.1,9.33,1018.03,61.16,25.6,4.67,5.13
2025-07-07,31.78,57.07,44.74,995.96,47.34,6.99,2.91,1.35
2025-07-08,37.35,67.95,12.43,982.07,41.93,10.18,7.23,9.71
2025-07-09,30.24,33.7,4.57,1024.4,88.71,8.63,3.2,2.43
2025-07-10,15.14,79.33,37.5,991.87,24.51,25.77,9.49,6.51
2025-07-11,38.39,44.21,8.78,985.7,39.83,26.56,4.31,1.18
2025-07-12,32.26,72.99,18.59,996.64,32.91,18.2,6.98,4.73
2025-07-13,23.59,32.66,1.41,1013.24,77.12,7.6,4.11,2.08
2025-07-14,33.59,75.05,6.85,993.23,91.65,8.39,8.27,0.13
2025-07-15,19.1,30.26,8.66,1005.86,84.98,25.34,9.07,2.13
2025-07-16,22.08,54.03,2.72,998.7,79.77,28.23,8.09,3.19
2025-07-17,42.11,39.78,32.83,985.3,98.68,9.99,8.64,0.66
2025-07-18,20.17,79.87,41.85,994.86,69.71,5.28,1.92,0.81
2025-07-19,26.45,40.96,18.67,1012.62,75.11,13.27,9.32,2.5
2025-07-20,41.15,90.54,43.73,1007.54,98.28,5.76,6.62,1.68
2025-07-21,34.77,91.35,10.67,985.39,0.7,25.7,8.82,2.32
2025-07-22,12.18,35.72,16.27,987.35,63.4,17.29,7.16,2.47
2025-07-23,15.16,69.11,7.54,1008.83,73.9,21.05,2.82,0.6
2025-07-24,10.27,27.02,31.03,1016.6,91.78,15.29,6.49,0.8
2025-07-25,32.08,51.32,20.99,995.73,88.38,13.64,1.82,7.54
2025-07-26,25.67,77.07,30.66,1006.79,84.2,10.56,7.26,0.71
2025-07-27,14.7,72.75,38.08,987.68,94.58,24.26,4.68,4.39
2025-07-28,43.53,69.98,27.29,994.01,53.74,22.39,2.37,2.17
2025-07-29,28.54,42.6,31.38,980.91,0.69,14.02,9.81,13.8
2025-07-30,18.47,50.24,46.76,1014.57,1.11,13.03,9.11,0.27
2025-07-31,27.52,28.24,14.95,998.05,54.46,5.03,9.04,7.1
2025-08-01,33.79,77.52,17.96,1016.73,43.53,6.59,8.1,2.7
2025-08-02,12.67,60.31,35.89,1011.88,45.12,20.58,7.23,0.02
2025-08-03,19.61,76.7,30.57,1017.29,40.04,17.87,6.9,1.22
2025-08-04,38.24,39.92,8.93,992.85,91.77,15.87,1.95,2.09
2025-08-05,26.09,45.96,18.81,988.33,35.92,25.69,9.11,1.51
2025-08-06,29.13,46.74,23.39,1023.74,85.62,17.6,8.93,1.8
2025-08-07,25.15,22.06,20.97,1012.28,90.29,14.61,7.73,9.94
2025-08-08,11.54,47.28,8.91,1017.53,49.95,9.03,9.35,1.79
2025-08-09,15.8,84.26,46.22,980.59,44.69,25.52,5.98,2.17
2025-08-10,25.59,91.78,38.12,995.95,76.1,19.41,5.03,5.73
2025-08-11,17.32,61.46,24.07,1013.43,70.8,7.31,9.71,6.32
2025-08-12,11.75,56.44,34.0,983.51,32.85,21.22,5.18,0.35
2025-08-13,39.53,22.47,44.86,1005.53,10.25,15.63,6.77,4.87
2025-08-14,44.34,90.34,6.81,999.31,26.49,25.28,4.36,2.64
2025-08-15,37.76,21.04,12.52,980.79,13.1,27.97,6.73,0.57
2025-08-16,39.88,95.58,27.14,990.62,29.47,20.01,7.48,1.23
2025-08-17,18.47,59.14,39.95,992.82,26.18,23.29,6.62,0.18
2025-08-18,43.62,47.35,1.81,985.03,63.77,6.41,5.63,1.79
2025-08-19,16.89,93.94,49.2,1008.42,95.45,19.01,3.7,1.18
2025-08-20,43.3,21.95,22.75,990.91,68.57,23.88,6.79,1.93
2025-08-21,44.82,66.51,17.96,992.49,92.66,17.42,9.18,3.47
2025-08-22,34.91,63.91,14.64,1020.42,78.41,19.84,1.06,5.27
2025-08-23,44.34,37.55,8.72,1001.02,72.79,27.47,2.21,3.72
2025-08-24,29.93,54.31,39.58,997.65,41.41,9.95,2.08,4.54
2025-08-25,19.08,72.18,47.77,1012.57,32.48,7.46,9.31,8.03
2025-08-26,25.29,78.17,20.68,1020.93,84.63,22.27,6.96,8.28
2025-08-27,30.77,20.06,47.62,981.13,90.54,25.57,9.57,7.89
2025-08-28,12.56,94.95,41.19,1000.17,45.19,26.26,6.25,0.67
2025-08-29,31.78,33.16,24.05,1007.49,0.91,21.04,5.16,1.16
2025-08-30,44.34,38.69,33.7,994.34,79.25,25.83,8.13,2.79
2025-08-31,16.65,41.08,21.75,1014.76,28.51,22.52,2.45,1.78
2025-09-01,37.74,23.03,27.94,1023.72,0.99,7.18,4.43,0.56
2025-09-02,41.78,29.84,2.9,1022.45,80.5,24.05,5.2,1.36
2025-09-03,43.03,98.91,34.81,991.97,51.74,9.48,3.69,14.82
2025-09-04,43.6,45.22,2.64,990.19,68.52,10.92,4.34,1.7
2025-09-05,28.25,29.22,40.85,1023.09,91.47,14.87,1.7,2.17
2025-09-06,44.21,28.56,41.25,1000.64,54.12,12.86,2.78,0.03
2025-09-07,36.51,77.56,11.85,989.37,50.32,13.04,4.02,5.08
2025-09-08,15.66,88.37,16.18,1011.81,29.07,9.23,8.16,2.13
2025-09-09,26.69,40.56,24.07,992.8,30.52,12.35,2.64,0.44
2025-09-10,35.14,21.67,29.83,992.03,79.65,5.49,4.12,13.84
2025-09-11,18.66,37.85,14.37,1019.57,44.9,16.82,1.58,6.01
2025-09-12,32.42,24.52,29.62,987.31,16.35,24.21,6.01,5.18
2025-09-13,33.33,28.27,14.89,982.9,9.45,26.56,6.5,12.67
2025-09-14,15.69,54.52,2.77,992.11,47.29,25.51,8.79,2.09
2025-09-15,29.78,38.39,0.13,1007.31,46.5,15.41,8.37,5.07
2025-09-16,37.01,61.28,5.06,985.54,65.35,23.26,3.57,0.92
2025-09-17,27.46,40.28,39.61,1001.22,47.11,12.2,2.23,4.78
2025-09-18,10.42,95.24,48.07,1008.23,14.35,6.39,2.4,0.06
2025-09-19,10.32,92.48,21.35,1018.19,50.78,21.9,9.72,0.54
2025-09-20,22.5,65.34,25.63,990.34,90.68,21.22,7.06,2.22
2025-09-21,42.42,48.35,7.34,1016.78,15.94,25.04,1.38,0.05
2025-09-22,18.0,50.49,27.55,990.57,68.98,20.4,2.23,2.48
2025-09-23,32.2,52.95,7.23,1010.45,59.39,8.92,5.37,2.96
2025-09-24,17.77,78.21,30.56,999.38,74.86,26.33,2.87,3.89
2025-09-25,21.26,56.13,46.66,985.16,15.06,20.68,8.23,0.42
2025-09-26,39.68,88.54,9.78,1012.14,94.16,25.19,6.16,0.8
2025-09-27,35.51,95.53,38.23,989.8,62.1,24.35,6.51,3.8
2025-09-28,13.34,46.88,1.18,987.95,84.71,12.45,5.17,4.29
2025-09-29,25.0,64.86,18.77,996.12,24.66,6.86,3.3,0.1
2025-09-30,11.02,27.6,5.54,1009.4,73.94,9.41,6.3,3.11
2025-10-01,26.83,36.04,17.62,990.53,78.1,7.32,7.45,6.15
2025-10-02,33.19,53.08,8.68,988.26,39.74,11.09,4.34,0.29
2025-10-03,14.15,36.5,18.67,980.45,38.4,16.49,5.54,2.13
2025-10-04,20.11,90.12,20.88,1001.22,65.78,27.67,8.56,1.58
2025-10-05,23.92,32.66,15.03,999.29,9.34,26.8,2.34,9.8
2025-10-06,42.18,56.45,32.83,990.52,73.56,22.96,5.91,0.82
2025-10-07,44.76,68.46,45.94,982.41,4.29,5.6,4.14,1.53
2025-10-08,11.57,75.35,20.03,999.32,19.06,13.53,7.33,9.15
2025-10-09,36.64,50.65,9.62,1015.47,66.41,22.06,1.17,1.61
2025-10-10,23.01,89.53,13.54,1012.19,9.83,8.23,7.03,3.03
2025-10-11,23.74,65.47,42.7,1018.74,97.18,25.03,1.93,0.13
2025-10-12,36.4,55.16,28.58,980.43,86.84,27.86,1.58,16.77
2025-10-13,42.14,25.38,22.75,1023.49,62.63,13.85,7.52,6.97
2025-10-14,43.28,57.18,7.48,995.36,81.91,22.65,6.76,4.02
2025-10-15,30.2,85.66,22.49,1024.57,88.76,8.71,9.05,0.25
2025-10-16,22.5,69.16,13.92,991.37,25.95,22.27,5.68,0.31
2025-10-17,37.56,86.57,47.16,1001.22,84.94,5.54,5.77,3.15
2025-10-18,18.79,59.52,44.2,995.93,19.48,8.77,7.36,1.34
2025-10-19,29.74,29.48,4.2,996.01,41.33,22.75,3.91,3.9
2025-10-20,22.55,21.09,25.83,1017.9,55.83,22.8,1.33,3.65
2025-10-21,32.98,44.26,11.25,1013.59,71.39,21.03,3.07,7.3
2025-10-22,18.41,75.84,20.54,1024.65,3.01,16.93,3.14,1.32
2025-10-23,16.71,83.22,43.84,1007.61,29.05,21.87,4.02,3.45
2025-10-24,42.14,43.66,26.38,1000.85,60.85,24.35,9.49,6.01
2025-10-25,13.56,59.65,16.71,984.05,35.74,29.16,8.24,2.7
2025-10-26,27.71,53.69,10.39,1024.85,77.5,27.22,9.42,7.1
2025-10-27,17.73,52.84,40.02,1004.82,65.17,24.86,9.99,0.56
2025-10-28,11.36,38.51,31.23,1011.52,23.44,22.37,4.9,5.3
2025-10-29,11.26,30.91,23.4,998.3,14.59,19.35,3.04,11.46
2025-10-30,16.13,35.74,10.87,1004.65,62.9,8.02,6.04,1.61
2025-10-31,40.34,24.43,16.71,1022.42,45.05,9.14,8.93,1.82
2025-11-01,19.89,35.85,47.99,987.49,16.9,25.51,5.19,0.35
2025-11-02,43.27,20.74,26.0,993.16,32.64,25.08,5.55,4.1
2025-11-03,30.36,70.18,20.03,986.84,30.3,20.36,2.21,3.22
2025-11-04,25.28,45.31,26.07,1015.65,10.81,15.97,4.78,0.16
2025-11-05,30.3,97.85,38.95,982.79,54.69,5.65,4.48,5.58
2025-11-06,28.08,35.5,17.01,983.67,76.36,13.18,4.17,7.07
2025-11-07,36.56,47.67,8.94,993.43,57.55,15.52,8.99,9.51
2025-11-08,19.89,48.63,29.25,1003.14,82.63,17.15,1.53,3.16
2025-11-09,22.36,20.68,33.26,998.28,12.76,28.23,9.75,2.41
2025-11-10,41.29,87.14,35.64,982.02,43.56,7.72,1.07,8.35
2025-11-11,43.13,22.56,44.1,1023.09,60.94,17.97,9.51,2.03
2025-11-12,41.24,95.21,18.56,1022.88,67.6,14.2,5.93,4.26
2025-11-13,24.68,91.37,3.77,992.57,69.58,29.75,7.32,3.82
2025-11-14,37.31,62.84,47.92,1012.92,72.9,26.55,2.68,1.86
2025-11-15,26.67,63.49,21.75,1006.04,65.14,15.97,6.89,0.36
2025-11-16,27.41,72.3,31.16,990.69,9.42,29.99,8.94,0.09
2025-11-17,17.16,50.96,33.32,991.8,69.53,17.85,2.26,2.24
2025-11-18,30.69,71.78,27.33,1002.1,72.48,9.18,2.14,2.62
2025-11-19,16.51,23.58,10.26,998.87,99.35,18.9,3.74,6.92
2025-11-20,21.6,24.32,37.76,993.11,69.34,10.66,2.46,2.14
2025-11-21,39.93,56.58,40.19,1016.34,68.68,20.91,2.0,1.32
2025-11-22,17.25,63.97,27.65,1001.67,51.48,28.44,7.1,2.48
2025-11-23,12.49,91.03,24.43,1009.47,86.79,24.65,2.92,1.09
2025-11-24,12.42,28.37,5.7,988.52,99.68,11.83,7.0,0.38
2025-11-25,42.93,85.81,4.2,1004.01,77.9,12.42,8.76,0.48
2025-11-26,27.74,36.8,16.98,994.31,61.25,6.73,6.87,1.54
2025-11-27,24.33,51.53,15.54,1003.69,7.9,12.15,2.07,0.05
2025-11-28,38.38,45.33,47.68,1015.14,72.67,7.32,6.16,0.99
2025-11-29,39.25,52.01,39.18,1014.6,70.86,17.49,4.54,6.2
2025-11-30,21.63,32.04,33.0,995.94,77.56,22.71,4.09,1.07
2025-12-01,34.28,60.29,25.88,1011.24,12.46,23.78,3.87,0.47
2025-12-02,36.99,84.13,8.37,1022.36,65.37,6.49,9.36,11.91
2025-12-03,32.91,55.32,48.92,1008.16,29.57,13.5,7.68,3.9
2025-12-04,15.31,59.25,18.75,986.68,76.03,12.2,2.2,0.25
2025-12-05,40.66,87.9,5.35,1010.59,24.04,7.61,5.28,0.26
2025-12-06,28.87,76.48,24.69,984.72,68.4,14.06,3.86,3.79
2025-12-07,19.89,59.24,43.7,1019.24,29.5,12.48,9.8,3.11
2025-12-08,24.88,40.62,44.36,1003.25,0.9,20.86,9.8,0.28
2025-12-09,11.31,90.79,0.55,997.33,63.34,27.08,3.88,1.02
2025-12-10,14.48,66.16,44.31,982.57,11.33,16.37,4.17,10.58
2025-12-11,36.79,37.69,13.57,997.14,65.93,23.67,6.39,3.39
2025-12-12,10.0,41.53,1.95,1020.64,92.56,8.65,5.31,2.32
2025-12-13,24.58,84.25,42.39,980.94,96.92,27.37,2.92,1.15
2025-12-14,28.29,23.53,43.19,1001.36,23.59,8.81,6.94,0.57
2025-12-15,11.91,99.37,29.81,1021.9,80.93,9.8,4.01,2.06
2025-12-16,44.06,30.43,28.72,997.77,35.36,7.66,6.88,10.22
2025-12-17,17.91,83.69,40.66,999.27,90.05,12.74,4.45,0.2
2025-12-18,20.65,51.58,39.32,1006.04,78.75,18.81,7.3,18.83
2025-12-19,20.64,59.38,44.51,1000.83,7.39,29.7,7.01,0.93
2025-12-20,18.06,90.45,27.64,987.59,40.71,24.83,5.58,2.1
2025-12-21,10.05,53.03,48.38,980.83,33.73,14.51,7.34,0.18
2025-12-22,35.53,63.0,49.81,1007.44,78.52,19.4,5.15,3.52
2025-12-23,43.84,23.94,5.83,1021.44,41.03,20.58,2.05,2.64
2025-12-24,17.85,20.19,42.48,984.79,68.46,25.57,2.64,4.39
2025-12-25,33.21,39.58,24.99,989.49,60.24,23.41,3.21,3.13
2025-12-26,35.97,74.45,19.38,996.66,97.56,19.23,1.57,2.03
2025-12-27,39.69,29.7,30.65,1016.39,93.78,21.73,7.4,5.35
2025-12-28,24.79,29.1,2.8,992.12,42.77,23.65,4.31,0.1
2025-12-29,20.6,52.88,25.32,1019.69,72.36,8.33,1.84,3.12
2025-12-30,21.39,71.83,43.54,982.47,82.95,10.01,8.38,0.48
2025-12-31,34.94,76.97,10.67,1022.34,89.89,22.21,7.15,2.29
2026-01-01,38.59,34.28,21.32,1005.23,6.81,26.26,5.07,6.26
2026-01-02,16.36,26.37,46.97,1009.64,30.21,15.23,3.23,0.61
2026-01-03,22.98,95.23,21.43,996.55,32.02,29.5,2.37,10.98
2026-01-04,41.57,40.85,17.92,1015.19,43.44,10.4,5.13,8.78
2026-01-05,38.23,88.27,22.03,987.5,16.93,15.42,8.97,2.14
2026-01-06,44.47,89.08,25.97,982.2,49.62,14.46,2.7,0.02
2026-01-07,36.4,81.8,31.6,997.8,66.32,28.26,6.12,6.24
2026-01-08,23.76,33.51,40.03,1018.42,49.74,12.13,9.66,8.51
2026-01-09,30.67,85.74,22.61,1013.97,66.58,16.77,6.73,0.77
2026-01-10,33.14,81.54,40.87,1003.27,6.64,9.68,4.96,9.92
2026-01-11,12.75,67.74,26.69,1005.75,87.6,18.03,7.45,9.82
2026-01-12,29.06,46.98,16.92,985.85,93.91,26.44,8.42,2.55
2026-01-13,34.83,41.0,32.9,1017.83,61.79,12.6,6.31,6.4
2026-01-14,15.86,29.75,35.89,1015.41,88.14,25.27,8.85,2.35
2026-01-15,37.32,60.78,27.9,1009.54,13.14,27.78,5.63,3.32
2026-01-16,30.43,66.82,2.83,1000.98,79.74,6.82,8.47,1.54
2026-01-17,43.33,48.75,8.49,1023.4,11.91,23.91,9.57,0.69
2026-01-18,11.48,58.03,14.26,1019.56,40.8,11.38,5.51,5.49
2026-01-19,19.29,49.08,14.13,1009.0,32.38,9.38,6.45,0.01
2026-01-20,31.05,71.28,33.67,996.73,58.56,20.03,6.49,3.47
2026-01-21,20.38,92.1,0.92,1007.81,30.15,22.64,8.03,8.0
2026-01-22,35.0,33.11,37.78,1005.89,63.73,14.87,8.41,1.0
2026-01-23,36.57,50.51,13.27,997.74,36.74,5.98,1.25,1.62
2026-01-24,13.59,31.27,15.5,993.8,86.08,27.72,7.6,3.54
2026-01-25,27.98,70.0,26.4,998.32,63.39,23.27,8.05,1.13
2026-01-26,27.81,78.31,10.8,1005.83,21.53,11.79,7.3,7.52
2026-01-27,22.92,94.55,44.22,999.27,33.61,17.42,7.42,1.83
2026-01-28,42.65,42.31,4.27,991.86,84.74,5.69,1.37,3.49
2026-01-29,38.96,96.02,22.22,1014.24,38.65,13.48,4.98,1.03
2026-01-30,34.4,25.06,42.47,1003.92,53.58,18.06,8.36,0.17
2026-01-31,35.0,68.24,30.79,983.05,64.89,17.93,9.41,0.76
2026-02-01,26.16,24.57,14.62,996.57,34.78,10.2,3.07,0.19
2026-02-02,42.23,91.5,21.04,1019.82,29.4,24.42,6.21,2.53
2026-02-03,34.31,62.38,35.33,1013.99,47.53,12.47,8.24,3.53
2026-02-04,35.51,73.55,48.66,994.55,21.49,19.51,7.77,0.18
2026-02-05,40.16,86.53,44.66,1022.22,28.42,11.79,6.57,0.38
2026-02-06,19.59,32.02,17.12,983.45,6.21,15.63,1.17,2.66
2026-02-07,38.25,23.09,49.91,1023.26,30.4,10.19,7.51,6.42
